A	12003	4
B	12004	8
A	12007	3
A	12013	2
B	12014	7
A	12017	1
A	12022	1
A	12028	4
A	12032	4
A	12037	5
A	12042	4
A	12047	4
A	12052	3
A	12057	5
A	12063	5
A	12067	1
A	12071	1
A	12077	2
A	12081	1
A	12086	1
A	12091	5
A	12096	3
A	12101	3
A	12105	4
A	12110	5
A	12114	4
A	12118	2
A	12122	5
A	12128	2
A	12133	2
A	12137	1
A	12142	5
A	12146	5
A	12152	5
A	12156	5
A	12161	3
A	12167	1
A	12171	5
A	12177	3
A	12182	5
A	12187	4
A	12192	3
A	12196	1
A	12201	4
A	12205	3
A	12209	5
A	12215	5
A	12219	1
A	12224	1
A	12229	3
A	12234	2
A	12240	5
A	12245	1
A	12249	4
A	12255	4
A	12261	1
A	12266	5
A	12271	1
A	12275	3
A	12280	3
A	12284	2
A	12290	4
A	12296	5
A	12301	3
A	12305	2
A	12310	1
A	12316	2
A	12322	2
A	12326	3
A	12331	1
A	12336	4
A	12341	1
A	12347	5
A	12351	1
A	12357	3
A	12362	2
A	12368	4
A	12374	4
A	12380	4
A	12384	1
A	12390	2
A	12396	2
A	12402	5
A	12406	5
A	12410	5
A	12416	2
A	12421	3
A	12425	5
A	12430	4
A	12434	4
A	12439	4
A	12443	4
A	12449	1
A	12453	4
A	12459	4
A	12463	4
A	12468	1
A	12472	2
A	12476	4
A	12482	2
A	12486	1
A	12490	5
